model,tau_up,tau_dn,margin,median_sharpe,geo_equity,avg_trades,total_trades,avg_win_rate
logreg,0.45,0.45,0.0,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.02,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.04,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.06,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.08,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.1,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.12,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.14,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.16,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.18,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.45,0.2,2.440850737142919,1.9237546406395036,11.814814814814815,319,0.6193035359702027
logreg,0.45,0.5,0.0,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.02,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.04,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.06,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.08,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.1,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.12,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.14,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.16,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.18,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.5,0.2,2.440850737142919,1.9159965793984037,11.6,290,0.6375906315906316
logreg,0.45,0.55,0.0,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.02,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.04,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.06,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.08,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.1,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.12,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.14,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.16,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.18,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.55,0.2,2.5557878144921182,2.1238342181127434,12.0,252,0.6283486354914926
logreg,0.45,0.6,0.0,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.02,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.04,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.06,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.08,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.1,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.12,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.14,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.16,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.18,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.6,0.2,2.5557878144921182,2.086681704123176,11.714285714285714,246,0.6415483986912557
logreg,0.45,0.65,0.0,2.4973568952091547,1.8943617128846992,11.238095238095237,236,0.6226931798360369
logreg,0.45,0.65,0.02,2.4973568952091547,1.8943617128846992,11.238095238095237,236,0.6226931798360369
